work,edu,free_time,health,chores,age,job,mbti,gender,category_else
4,6,5,7,8,26,4,15,1,0
4,5,8,6,7,26,3,15,1,0
4,5,6,7,8,32,5,5,1,0
5,7,6,4,8,44,8,9,1,0
4,8,7,6,5,29,5,6,0,0
5,7,8,4,1,20,3,7,1,0
8,5,7,4,1,40,5,6,1,0
4,5,6,7,8,28,4,0,0,0
4,6,5,7,8,20,2,14,1,0
7,4,5,6,8,20,2,1,0,0
4,6,5,7,8,29,5,6,0,0
5,6,8,4,7,25,5,12,1,0
4,5,7,8,1,33,8,11,1,0
6,8,4,5,7,26,4,15,1,0
7,6,8,4,5,45,4,6,0,0
4,7,6,5,8,33,8,11,1,0
6,8,4,5,1,37,5,0,1,0
4,5,6,7,8,25,4,5,0,0
4,7,5,6,8,30,5,7,1,0
8,7,6,4,1,26,4,15,1,0
5,7,6,4,8,33,8,11,1,0
8,7,5,4,6,25,4,1,0,0
5,4,6,7,8,23,3,1,0,0
4,5,8,6,7,24,3,12,1,0
4,6,5,7,8,31,8,11,1,0
5,6,4,7,8,28,5,12,0,0
4,7,8,5,6,21,3,7,1,0
7,6,4,1,8,25,5,9,0,0
8,6,5,4,7,29,3,7,1,0
4,5,7,8,1,26,3,13,0,0
7,4,5,6,8,33,8,11,1,0
5,8,7,4,6,21,3,7,1,0
7,4,5,6,8,29,3,7,1,0
7,6,5,4,8,20,2,14,1,0
4,5,6,7,8,27,4,0,0,0
7,4,6,5,8,24,3,12,1,0
4,5,7,6,8,24,3,4,1,0
4,7,5,6,8,40,5,6,1,0
6,8,5,4,7,25,4,3,0,0
4,7,6,5,8,40,5,6,1,0
5,7,6,4,8,27,5,6,0,0
4,5,6,7,8,30,5,13,1,0
4,5,7,6,8,30,5,13,1,0
8,7,6,4,1,32,5,5,1,0
8,7,5,4,6,24,3,4,1,0
4,5,6,7,8,43,5,12,0,0
6,8,4,5,1,27,5,6,0,0
6,4,5,7,8,20,2,1,0,0
7,6,5,4,8,25,4,14,0,0
6,4,5,7,8,28,5,12,0,0
4,6,5,7,8,28,5,12,0,0
4,5,6,7,8,31,8,11,1,0
7,4,5,6,8,29,5,12,1,0
4,7,8,6,5,40,5,6,1,0
8,5,7,4,1,37,5,0,1,0
6,5,4,7,8,20,3,7,1,0
4,5,6,7,8,29,5,6,0,0
6,4,7,5,8,30,4,5,1,0
4,7,8,5,6,25,4,1,0,0
5,4,6,7,8,22,3,0,1,0
5,6,8,4,7,22,3,1,1,0
7,4,6,5,8,30,4,3,0,0
5,7,8,4,1,24,3,12,1,0
4,5,6,7,8,32,8,5,1,0
5,7,6,4,8,20,2,1,0,0
5,7,6,4,8,21,3,3,1,0
8,7,5,4,6,32,5,5,1,0
6,5,4,7,8,29,5,12,1,0
4,7,5,6,8,25,4,3,0,0
5,6,8,4,7,20,3,7,1,0
4,7,5,6,8,30,4,5,1,0
5,8,7,4,6,25,4,3,0,0
1,8,5,6,7,45,5,11,1,0
5,6,7,4,8,32,5,5,1,0
5,7,4,6,8,24,3,4,1,0
4,5,7,8,1,27,5,6,0,0
4,5,6,8,7,29,3,7,1,0
8,5,7,4,1,44,8,9,1,0
8,5,7,4,1,22,3,1,1,0
4,5,6,7,8,45,4,6,0,0
4,5,6,8,7,37,5,0,1,0
1,8,5,6,7,30,5,13,1,0
6,5,7,4,8,28,4,14,1,0
5,6,4,7,8,24,3,12,1,0
5,4,6,7,8,27,5,6,0,0
8,6,5,4,1,38,6,10,1,0
5,4,6,7,8,43,8,11,1,0
4,6,5,7,8,27,4,4,0,0
1,8,5,6,7,43,5,12,0,0
8,7,6,4,1,30,3,9,0,0
8,7,5,4,6,31,8,11,1,0
6,5,7,4,8,40,5,6,1,0
5,7,4,6,8,22,3,1,1,0
6,8,5,4,7,29,3,7,1,0
4,5,7,8,1,38,6,10,1,0
6,5,4,7,8,26,4,15,1,0
4,7,5,6,8,28,4,0,0,0
4,5,8,6,7,44,8,9,1,0
5,6,8,4,7,20,2,1,0,0
6,5,4,7,8,25,4,5,0,0
4,7,8,6,5,27,4,0,0,0
4,7,5,6,8,29,5,12,1,0
5,6,8,4,7,20,2,1,0,0
5,6,7,4,8,20,2,1,0,0
6,5,7,4,8,25,4,14,0,0
5,7,8,4,1,43,8,11,1,0
5,8,7,4,6,44,8,9,1,0
6,5,7,4,8,25,4,14,0,0
7,6,5,4,8,25,4,3,0,0
6,5,4,7,8,30,3,9,0,0
4,7,8,6,5,29,5,12,1,0
6,4,7,5,8,23,3,1,0,0
4,7,8,5,6,28,5,12,0,0
5,7,8,4,6,28,4,12,0,0
4,7,6,5,8,27,4,4,0,0
4,5,7,8,1,45,5,11,1,0
7,6,8,4,5,25,5,10,1,0
5,6,7,4,8,27,5,6,0,0
8,7,5,4,6,24,3,4,1,0
5,7,8,4,1,37,5,0,1,0
6,1,4,7,8,25,4,14,0,0
5,7,8,4,6,25,4,1,0,0
4,8,6,7,5,44,8,9,1,0
8,6,5,4,1,25,5,10,1,0
8,6,5,4,1,26,3,13,0,0
5,7,4,6,8,25,5,12,1,0
7,4,5,6,8,20,2,14,1,0
7,6,8,4,5,44,8,9,1,0
5,6,8,4,7,24,3,4,1,0
1,8,5,6,7,31,8,11,1,0
6,8,4,5,7,20,4,12,1,0
7,6,4,1,8,32,8,5,1,0
4,7,8,6,5,40,5,6,1,0
4,7,6,5,8,28,4,14,1,0
5,6,8,4,7,25,3,1,0,0
4,5,7,8,1,27,4,4,0,0
6,5,4,7,8,26,4,15,1,0
4,8,7,6,5,26,4,15,1,0
5,6,7,4,8,26,4,4,0,0
6,8,4,5,1,38,6,10,1,0
6,4,7,5,8,32,5,5,1,0
4,8,6,7,5,26,3,15,1,0
6,5,4,7,8,24,3,4,1,0
5,6,7,4,8,27,5,6,0,0
7,5,8,4,6,21,3,7,1,0
6,1,4,7,8,20,4,12,1,0
6,1,4,7,8,25,3,1,0,0
4,8,6,5,7,20,4,12,1,0
8,6,5,4,1,33,8,11,1,0
4,5,6,7,8,20,4,12,1,0
5,4,6,7,8,27,4,0,0,0
1,8,5,6,7,28,5,12,0,0
4,5,6,7,8,24,3,4,1,0
4,5,6,7,8,32,8,5,1,0
4,7,6,5,8,24,3,12,1,0
7,6,8,4,5,23,3,1,0,0
6,5,7,4,8,20,4,12,1,0
6,5,7,4,8,43,8,11,1,0
7,6,8,4,5,25,4,14,0,0
4,5,6,8,7,33,8,11,1,0
4,5,7,8,1,43,5,12,0,0
5,7,6,4,8,30,4,5,1,0
5,6,4,7,8,25,3,1,0,0
5,7,6,4,8,25,4,3,0,0
4,5,7,6,8,26,4,15,1,0
5,7,4,6,8,30,4,5,1,0
6,8,5,4,7,23,3,1,0,0
4,7,8,6,5,20,2,14,1,0
5,4,6,7,8,31,5,9,1,0
4,5,7,6,8,22,3,1,1,0
4,5,8,6,7,45,5,11,1,0
4,8,7,6,5,25,4,14,0,0
4,7,8,6,5,31,8,11,1,0
6,5,7,4,8,32,5,5,1,0
6,5,4,7,8,4,0,3,1,0
6,8,5,4,7,22,3,0,1,0
8,6,5,4,1,24,3,12,1,0
4,7,5,6,8,21,3,7,1,0
6,4,5,7,8,26,3,13,0,0
6,1,4,7,8,44,8,9,1,0
8,7,6,4,1,26,3,13,0,0
5,7,8,4,6,25,4,1,0,0
7,6,4,1,8,44,8,9,1,0
5,4,6,7,8,21,3,7,1,0
4,5,6,7,8,28,5,12,0,0
8,5,7,4,1,45,4,6,0,0
4,5,6,7,8,25,4,3,0,0
5,6,8,4,7,25,5,10,1,0
5,4,6,7,8,37,5,0,1,0
4,5,6,8,7,29,5,12,1,0
7,4,6,5,8,28,4,12,0,0
6,1,4,7,8,30,4,5,1,0
8,5,7,4,1,43,8,11,1,0
6,5,4,7,8,25,5,9,0,0
4,7,8,6,5,32,5,5,1,0
4,7,8,6,5,29,5,12,1,0
4,7,5,6,8,20,4,12,1,0
4,8,6,7,5,28,4,12,0,0
7,5,8,4,6,44,8,9,1,0
7,6,5,4,8,30,3,9,0,0
7,4,6,5,8,29,3,7,1,0
6,8,4,5,1,20,3,7,1,0
5,4,6,7,8,29,3,7,1,0
7,6,5,4,8,30,3,9,0,0
7,4,6,5,8,28,4,0,0,0
6,8,5,4,7,24,3,12,1,0
6,4,5,7,8,43,5,12,0,0
4,6,5,7,8,31,5,9,1,0
7,6,5,4,8,26,3,15,1,0
5,7,8,4,1,28,4,12,0,0
4,5,6,8,7,30,5,7,1,0
8,6,5,4,1,40,5,6,1,0
5,6,8,4,7,21,3,3,1,0
4,5,6,7,8,40,5,6,1,0
6,5,4,7,8,25,4,1,0,0
5,6,8,4,7,26,3,15,1,0
7,5,8,4,6,25,3,1,0,0
7,6,8,4,5,30,4,12,0,0
6,5,4,7,8,31,8,11,1,0
4,7,6,5,8,38,6,10,1,0
4,7,6,5,8,30,5,13,1,0
4,8,6,5,7,25,3,1,0,0
5,7,6,4,8,23,3,1,0,0
4,5,7,8,1,40,5,6,1,0
4,5,7,8,1,29,3,7,1,0
4,5,6,7,8,33,8,11,1,0
5,7,6,4,8,30,3,9,0,0
4,7,8,5,6,43,5,12,0,0
7,6,5,4,8,22,3,0,1,0
7,6,8,4,5,20,2,1,0,0
4,7,8,5,6,25,5,12,1,0
6,5,7,4,8,43,8,11,1,0
7,6,8,4,5,26,4,4,0,0
4,5,6,7,8,31,8,11,1,0
6,5,4,7,8,31,8,11,1,0
6,8,4,5,7,20,2,1,0,0
6,1,4,7,8,20,2,1,0,0
6,8,4,5,7,20,2,1,0,0
5,8,7,4,6,30,4,12,0,0
8,6,5,4,7,30,4,3,0,0
4,5,7,8,1,25,5,12,1,0
6,5,4,7,8,30,5,13,1,0
4,8,6,7,5,40,5,6,1,0
4,5,7,8,1,30,4,3,0,0
6,5,4,7,8,21,3,3,1,0
4,7,6,5,8,28,4,12,0,0
4,7,8,6,5,31,8,11,1,0
4,7,8,6,5,22,3,1,1,0
7,6,4,1,8,26,3,13,0,0
4,6,5,7,8,40,5,6,1,0
5,8,7,4,6,22,3,0,1,0
4,6,5,7,8,27,5,6,0,0
5,7,8,4,1,28,4,12,0,0
5,7,6,4,8,22,3,0,1,0
4,8,6,7,5,23,3,1,0,0
5,7,4,6,8,40,5,6,1,0
8,7,6,4,1,30,4,5,1,0
4,7,5,6,8,24,3,12,1,0
5,7,6,4,8,38,6,10,1,0
5,4,6,7,8,28,4,12,0,0
4,6,5,7,8,23,3,1,0,0
5,8,7,4,6,21,3,7,1,0
4,5,6,7,8,43,8,11,1,0
4,5,6,8,7,28,5,12,0,0
5,8,7,4,6,20,2,14,1,0
4,5,6,7,8,40,5,6,1,0
8,5,7,4,1,40,5,6,1,0
4,5,8,6,7,28,4,0,0,0
5,8,7,4,6,26,4,4,0,0
5,8,7,4,6,30,3,9,0,0
5,7,8,4,6,26,3,13,0,0
5,4,6,7,8,26,4,15,1,0
4,6,5,7,8,22,3,1,1,0
4,8,7,6,5,26,3,13,0,0
8,7,5,4,6,20,2,14,1,0
4,7,8,5,6,27,4,4,0,0
4,5,6,7,8,45,4,6,0,0
6,1,4,7,8,22,3,1,1,0
5,7,6,4,8,28,4,14,1,0
7,6,4,1,8,30,3,9,0,0
5,6,7,4,8,22,3,1,1,0
4,8,6,7,5,27,4,0,0,0
6,8,4,5,1,30,4,5,1,0
5,4,6,7,8,20,4,12,1,0
5,7,8,4,6,25,5,12,1,0
8,6,5,4,7,40,5,6,1,0
4,8,7,6,5,20,2,1,0,0
5,4,6,7,8,21,3,3,1,0
4,5,6,7,8,44,8,9,1,0
4,5,7,8,1,45,5,11,1,0
5,7,6,4,8,26,4,15,1,0
8,7,6,4,1,25,3,1,0,0
4,7,6,5,8,21,3,7,1,0
6,5,4,7,8,30,3,9,0,0
5,6,4,7,8,25,4,1,0,0
5,6,8,4,7,22,3,1,1,0
5,8,7,4,6,4,0,3,1,0
1,8,5,6,7,32,5,5,1,0
4,8,7,6,5,25,5,9,0,0
6,5,4,7,8,25,4,14,0,0
6,8,4,5,1,30,4,12,0,0
4,6,5,7,8,26,4,4,0,0
4,7,8,6,5,25,4,14,0,0
5,7,4,6,8,45,5,11,1,0
5,6,7,4,8,21,3,7,1,0
4,7,6,5,8,30,4,5,1,0
7,4,5,6,8,20,2,14,1,0
4,6,5,7,8,22,3,1,1,0
7,6,5,4,8,25,3,1,0,0
4,7,8,6,5,29,5,6,0,0
5,7,8,4,1,28,4,12,0,0
4,5,8,6,7,21,3,3,1,0
8,6,5,4,7,38,6,10,1,0
4,7,6,5,8,26,3,13,0,0
7,6,5,4,8,27,5,6,0,0
4,7,8,6,5,26,4,4,0,0
4,8,7,6,5,4,0,3,1,0
6,4,5,7,8,43,5,12,0,0
6,4,7,5,8,45,4,6,0,0
4,7,8,6,5,23,3,1,0,0
5,6,4,7,8,29,3,7,1,0
8,7,6,4,1,43,8,11,1,0
4,7,5,6,8,21,3,7,1,0
4,5,7,6,8,32,8,5,1,0
5,7,8,4,6,22,3,0,1,0
4,8,7,6,5,20,2,14,1,0
4,8,6,7,5,25,4,14,0,0
5,6,4,7,8,25,4,14,0,0
5,6,8,4,7,33,8,11,1,0
6,8,4,5,1,4,0,3,1,0
4,5,6,8,7,32,5,5,1,0
7,5,8,4,6,25,5,12,1,0
8,6,5,4,1,26,4,4,0,0
6,8,4,5,1,30,5,13,1,0
4,5,6,7,8,32,5,5,1,0
7,6,5,4,8,28,4,14,1,0
7,6,5,4,8,40,5,6,1,0
4,5,6,7,8,26,4,15,1,0
5,7,4,6,8,40,5,6,1,0
7,6,4,1,8,29,5,6,0,0
6,1,4,7,8,30,5,13,1,0
4,7,6,5,8,32,8,5,1,0
5,7,8,4,6,27,5,6,0,0
7,6,8,4,5,20,2,14,1,0
7,5,8,4,6,25,4,5,0,0
5,7,8,4,1,38,6,10,1,0
4,7,8,5,6,29,5,12,1,0
5,8,7,4,6,27,5,6,0,0
6,5,4,7,8,43,5,12,0,0
6,5,4,7,8,45,4,6,0,0
5,8,7,4,6,25,5,10,1,0
5,8,7,4,6,25,5,10,1,0
6,8,4,5,7,28,4,12,0,0
4,5,7,6,8,30,3,9,0,0
8,6,5,4,1,43,8,11,1,0
5,6,7,4,8,27,4,0,0,0
8,6,5,4,1,33,8,11,1,0
4,5,7,8,1,27,4,4,0,0
4,8,6,7,5,30,5,7,1,0
4,5,6,8,7,25,4,1,0,0
4,5,8,6,7,37,5,0,1,0
5,8,6,4,7,30,3,9,0,0
4,5,6,7,8,29,5,6,0,0
4,5,6,7,8,23,3,1,0,0
4,5,6,7,8,33,8,11,1,0
4,6,5,7,8,20,2,1,0,0
4,7,5,6,8,33,8,11,1,0
4,7,8,5,6,22,3,1,1,0
4,8,6,7,5,22,3,0,1,0
5,4,6,7,8,31,5,9,1,0
4,7,5,6,8,30,5,7,1,0
4,5,7,8,1,20,2,1,0,0
5,4,6,7,8,28,4,14,1,0
4,7,5,6,8,20,3,7,1,0
5,7,8,4,6,27,4,4,0,0
5,8,7,4,6,43,8,11,1,0
4,8,6,5,7,31,8,11,1,0
8,7,5,4,6,28,4,12,0,0
6,8,5,4,7,29,5,12,1,0
5,8,7,4,6,32,5,5,1,0
6,8,4,5,7,38,6,10,1,0
5,8,6,4,7,29,5,12,1,0
7,4,6,5,8,20,4,12,1,0
4,8,6,7,5,28,4,14,1,0
7,6,4,1,8,20,4,12,1,0
6,5,4,7,8,26,4,4,0,0
5,6,7,4,8,32,8,5,1,0
5,8,7,4,6,20,3,7,1,0
4,5,6,8,7,25,4,5,0,0
5,8,7,4,6,40,5,6,1,0
4,7,6,5,8,26,4,15,1,0
5,6,8,4,7,28,4,14,1,0
6,4,7,5,8,25,3,1,0,0
4,8,6,5,7,25,5,12,1,0
4,5,6,8,7,25,5,10,1,0
4,7,5,6,8,40,5,6,1,0
4,7,8,5,6,45,4,6,0,0
8,7,5,4,6,40,5,6,1,0
4,5,6,7,8,21,3,7,1,0
6,8,5,4,7,20,2,14,1,0
4,8,6,5,7,28,4,12,0,0
5,6,8,4,7,26,4,4,0,0
4,5,6,7,8,21,3,7,1,0
4,8,6,7,5,31,5,9,1,0
8,6,5,4,7,45,4,6,0,0
4,7,5,6,8,30,4,3,0,0
7,5,8,4,6,27,4,4,0,0
4,5,6,8,7,30,4,12,0,0
7,4,5,6,8,22,3,0,1,0
5,6,8,4,7,22,3,0,1,0
4,8,6,7,5,29,5,12,1,0
4,6,5,7,8,27,5,6,0,0
8,6,5,4,1,28,4,14,1,0
1,8,5,6,7,30,5,7,1,0
4,7,5,6,8,24,3,4,1,0
4,8,7,6,5,28,4,0,0,0
4,8,6,5,7,27,4,0,0,0
6,4,5,7,8,25,5,12,1,0
7,4,5,6,8,25,4,3,0,0
4,6,5,7,8,28,5,12,0,0
7,6,5,4,8,30,4,3,0,0
4,5,6,8,7,20,2,14,1,0
7,4,6,5,8,25,4,3,0,0
8,6,5,4,1,30,5,13,1,0
4,5,7,6,8,30,4,3,0,0
4,5,7,6,8,20,2,1,0,0
7,6,5,4,8,25,3,1,0,0
8,7,6,4,1,32,5,5,1,0
4,5,8,6,7,25,5,9,0,0
4,5,6,7,8,20,3,7,1,0
5,6,8,4,7,26,4,4,0,0
8,6,5,4,1,20,2,14,1,0
4,5,6,7,8,25,3,1,0,0
5,7,8,4,6,21,3,3,1,0
4,7,8,6,5,28,5,12,0,0
4,5,6,7,8,21,3,7,1,0
6,8,4,5,7,25,5,12,1,0
5,8,7,4,6,25,4,3,0,0
4,8,7,6,5,26,3,15,1,0
4,5,8,6,7,43,5,12,0,0
5,8,7,4,6,28,5,12,0,0
4,5,6,7,8,38,6,10,1,0
4,5,7,6,8,30,3,9,0,0
6,4,7,5,8,30,3,9,0,0
7,4,5,6,8,30,3,9,0,0
5,6,8,4,7,25,4,14,0,0
8,7,5,4,6,28,4,0,0,0
6,1,4,7,8,28,4,12,0,0
8,7,5,4,6,20,2,14,1,0
5,6,4,7,8,28,4,14,1,0
8,7,6,4,1,29,5,6,0,0
4,6,5,7,8,29,5,12,1,0
4,5,6,7,8,24,3,12,1,0
4,5,6,7,8,30,5,7,1,0
6,8,4,5,7,32,5,5,1,0
5,7,4,6,8,40,5,6,1,0
7,6,4,1,8,38,6,10,1,0
5,8,7,4,6,22,3,1,1,0
4,5,6,7,8,21,3,3,1,0
4,8,7,6,5,27,4,4,0,0
6,8,4,5,1,25,5,10,1,0
6,4,7,5,8,38,6,10,1,0
5,4,6,7,8,28,4,14,1,0
7,4,6,5,8,25,4,5,0,0
4,7,8,5,6,25,4,1,0,0
7,6,5,4,8,37,5,0,1,0
7,6,4,1,8,31,8,11,1,0
4,5,7,8,1,30,4,12,0,0
4,5,7,8,1,26,4,15,1,0
5,4,6,7,8,24,3,4,1,0
5,7,8,4,1,25,3,1,0,0
4,5,7,8,1,45,4,6,0,0
7,5,8,4,6,33,8,11,1,0
5,6,8,4,7,24,3,12,1,0
7,5,8,4,6,28,4,12,0,0
5,7,4,6,8,20,2,1,0,0
7,5,8,4,6,4,0,3,1,0
5,6,4,7,8,45,4,6,0,0
4,8,7,6,5,32,8,5,1,0
6,5,7,4,8,30,4,12,0,0
8,7,5,4,6,25,4,5,0,0
6,8,4,5,7,28,4,14,1,0
4,7,8,5,6,23,3,1,0,0
6,1,4,7,8,25,4,3,0,0
6,4,5,7,8,30,4,5,1,0
6,5,4,7,8,32,5,5,1,0
4,5,6,7,8,20,2,1,0,0
4,5,6,8,7,22,3,0,1,0
6,5,7,4,8,28,4,0,0,0
8,6,5,4,7,20,2,1,0,0
4,8,6,5,7,25,4,14,0,0
4,7,5,6,8,30,4,5,1,0
4,5,6,8,7,32,8,5,1,0
5,8,7,4,6,30,4,5,1,0
7,6,4,1,8,29,5,12,1,0
6,4,5,7,8,28,5,12,0,0
4,8,6,7,5,24,3,4,1,0
5,7,8,4,6,27,4,4,0,0
7,4,5,6,8,32,5,5,1,0
4,7,6,5,8,21,3,3,1,0
5,8,7,4,6,27,4,0,0,0
5,4,6,7,8,40,5,6,1,0
7,6,5,4,8,28,4,12,0,0
5,7,6,4,8,25,4,1,0,0
8,5,7,4,1,45,4,6,0,0
4,7,8,6,5,23,3,1,0,0
4,6,5,7,8,27,4,4,0,0
6,5,7,4,8,21,3,7,1,0
5,4,6,7,8,32,5,5,1,0
5,8,7,4,6,30,3,9,0,0
7,6,5,4,8,43,5,12,0,0
5,8,7,4,6,25,5,12,1,0
5,6,8,4,7,26,4,4,0,0
5,6,4,7,8,31,5,9,1,0
6,8,4,5,1,31,8,11,1,0
4,7,6,5,8,40,5,6,1,0
6,4,7,5,8,28,4,14,1,0
4,5,7,8,1,20,4,12,1,0
1,8,5,6,7,20,2,14,1,0
5,6,8,4,7,26,3,15,1,0
8,5,7,4,1,37,5,0,1,0
4,5,6,7,8,45,5,11,1,0
7,6,5,4,8,27,4,4,0,0
7,6,4,1,8,32,5,5,1,0
4,5,7,8,1,23,3,1,0,0
5,6,8,4,7,26,4,15,1,0
5,8,6,4,7,20,2,1,0,0
5,6,8,4,7,28,4,12,0,0
5,6,7,4,8,23,3,1,0,0
4,5,6,8,7,26,4,4,0,0
4,8,7,6,5,26,4,15,1,0
5,6,4,7,8,43,8,11,1,0
8,5,7,4,1,21,3,3,1,0
4,5,6,8,7,25,3,1,0,0
6,4,5,7,8,26,3,15,1,0
5,8,7,4,6,28,4,14,1,0
6,1,4,7,8,25,4,5,0,0
5,7,8,4,1,40,5,6,1,0
5,6,8,4,7,21,3,7,1,0
5,7,8,4,6,4,0,3,1,0
5,4,6,7,8,44,8,9,1,0
5,4,6,7,8,27,4,0,0,0
6,4,7,5,8,30,3,9,0,0
4,7,8,5,6,30,5,7,1,0
8,7,5,4,6,21,3,7,1,0
4,5,6,7,8,22,3,0,1,0
5,8,7,4,6,25,3,1,0,0
4,5,6,7,8,30,4,3,0,0
5,6,8,4,7,21,3,7,1,0
6,4,5,7,8,25,4,3,0,0
8,6,5,4,7,44,8,9,1,0
7,6,5,4,8,25,4,14,0,0
4,7,8,6,5,26,4,15,1,0
5,4,6,7,8,29,5,6,0,0
4,5,6,7,8,30,4,5,1,0
7,6,5,4,8,30,4,5,1,0
5,7,8,4,1,29,3,7,1,0
4,5,6,7,8,30,4,12,0,0
5,4,6,7,8,27,4,4,0,0
6,4,7,5,8,30,4,5,1,0
5,4,6,7,8,20,3,7,1,0
8,5,7,4,1,27,4,0,0,0
5,7,6,4,8,20,2,14,1,0
5,6,8,4,7,33,8,11,1,0
5,6,4,7,8,31,5,9,1,0
5,6,8,4,7,24,3,12,1,0
8,7,5,4,6,37,5,0,1,0
7,6,5,4,8,40,5,6,1,0
4,7,6,5,8,26,4,15,1,0
8,5,7,4,1,30,4,12,0,0
8,7,5,4,6,28,5,12,0,0
5,6,7,4,8,21,3,7,1,0
8,7,5,4,6,32,8,5,1,0
8,5,7,4,1,45,5,11,1,0
7,6,4,1,8,30,3,9,0,0
4,7,6,5,8,43,8,11,1,0
6,4,5,7,8,29,5,6,0,0
4,5,8,6,7,20,2,14,1,0
4,5,6,7,8,45,5,11,1,0
7,5,8,4,6,21,3,7,1,0
4,5,7,6,8,31,8,11,1,0
4,5,6,8,7,25,3,1,0,0
5,8,7,4,6,44,8,9,1,0
6,5,4,7,8,4,0,3,1,0
5,8,7,4,6,26,3,13,0,0
5,8,7,4,6,30,4,5,1,0
8,7,5,4,6,21,3,7,1,0
5,8,7,4,6,38,6,10,1,0
6,8,4,5,1,30,4,5,1,0
4,7,5,6,8,22,3,0,1,0
5,4,6,7,8,29,3,7,1,0
6,4,5,7,8,30,4,3,0,0
8,7,6,4,1,32,5,5,1,0
5,7,6,4,8,25,5,10,1,0
5,6,8,4,7,26,4,15,1,0
5,7,6,4,8,22,3,0,1,0
4,7,6,5,8,26,4,15,1,0
5,4,6,7,8,43,8,11,1,0
8,7,5,4,6,30,5,7,1,0
4,7,5,6,8,31,5,9,1,0
5,8,7,4,6,20,3,7,1,0
4,8,7,6,5,32,5,5,1,0
5,4,6,7,8,26,4,4,0,0
7,6,5,4,8,32,5,5,1,0
4,5,6,8,7,29,3,7,1,0
5,7,6,4,8,32,8,5,1,0
4,7,6,5,8,23,3,1,0,0
4,5,6,7,8,30,4,3,0,0
4,5,6,7,8,25,4,5,0,0
4,7,8,6,5,20,2,14,1,0
5,4,6,7,8,21,3,3,1,0
4,7,8,5,6,26,4,4,0,0
7,6,5,4,8,40,5,6,1,0
4,5,6,7,8,40,5,6,1,0
5,6,7,4,8,21,3,3,1,0
5,8,7,4,6,28,4,14,1,0
7,5,8,4,6,37,5,0,1,0
6,5,4,7,8,24,3,4,1,0
7,6,4,1,8,29,5,12,1,0
4,5,6,7,8,20,2,14,1,0
5,6,7,4,8,4,0,3,1,0
5,4,6,7,8,30,4,12,0,0
4,5,6,7,8,25,5,9,0,0
8,6,5,4,1,21,3,3,1,0
4,5,8,6,7,28,4,12,0,0
6,8,5,4,7,25,5,9,0,0
5,7,8,4,6,26,3,13,0,0
4,7,6,5,8,30,5,13,1,0
4,6,5,7,8,21,3,3,1,0
5,6,4,7,8,26,4,4,0,0
6,8,4,5,7,32,8,5,1,0
5,4,6,7,8,30,3,9,0,0
6,5,7,4,8,38,6,10,1,0
5,8,6,4,7,25,3,1,0,0
4,7,5,6,8,45,4,6,0,0
8,6,5,4,7,45,4,6,0,0
6,8,5,4,7,29,5,6,0,0
6,8,4,5,7,30,3,9,0,0
4,5,6,7,8,25,4,3,0,0
7,6,8,4,5,25,5,9,0,0
4,6,5,7,8,26,4,15,1,0
5,7,8,4,6,45,4,6,0,0
6,8,5,4,7,43,8,11,1,0
4,5,6,8,7,20,2,1,0,0
7,5,8,4,6,32,5,5,1,0
5,8,7,4,6,27,4,4,0,0
7,5,8,4,6,26,4,15,1,0
7,5,8,4,6,25,4,1,0,0
6,5,7,4,8,25,5,12,1,0
5,4,6,7,8,45,5,11,1,0
6,8,4,5,1,28,4,0,0,0
6,5,4,7,8,26,3,13,0,0
7,6,5,4,8,38,6,10,1,0
6,5,4,7,8,27,5,6,0,0
5,4,6,7,8,30,5,7,1,0
5,4,6,7,8,32,5,5,1,0
6,8,5,4,7,30,4,3,0,0
8,6,5,4,7,31,5,9,1,0
4,5,7,8,1,29,5,12,1,0
5,8,7,4,6,25,4,1,0,0
5,7,8,4,6,30,4,12,0,0
5,6,8,4,7,27,4,0,0,0
6,4,7,5,8,25,5,10,1,0
4,8,6,7,5,20,2,14,1,0
4,5,8,6,7,21,3,7,1,0
8,6,5,4,1,30,4,12,0,0
4,8,6,7,5,40,5,6,1,0
4,5,6,8,7,29,5,6,0,0
7,6,5,4,8,27,4,0,0,0
8,7,5,4,6,26,4,15,1,0
4,7,8,6,5,28,5,12,0,0
6,5,4,7,8,28,4,14,1,0
7,6,4,1,8,30,4,5,1,0
4,6,5,7,8,29,3,7,1,0
6,5,4,7,8,31,5,9,1,0
5,6,8,4,7,38,6,10,1,0
4,6,5,7,8,22,3,0,1,0
5,6,4,7,8,25,3,1,0,0
6,4,7,5,8,30,3,9,0,0
7,6,8,4,5,26,3,13,0,0
5,7,8,4,6,40,5,6,1,0
6,1,4,7,8,45,5,11,1,0
5,6,7,4,8,30,5,13,1,0
4,6,5,7,8,24,3,12,1,0
7,5,8,4,6,4,0,3,1,0
6,4,5,7,8,29,3,7,1,0
5,4,6,7,8,25,4,3,0,0
7,5,8,4,6,31,8,11,1,0
4,5,6,8,7,32,5,5,1,0
4,6,5,7,8,25,4,14,0,0
4,5,6,7,8,45,4,6,0,0
5,7,6,4,8,25,3,1,0,0
6,8,4,5,1,27,5,6,0,0
4,8,6,5,7,25,5,12,1,0
5,7,4,6,8,24,3,12,1,0
4,8,7,6,5,27,4,0,0,0
4,7,5,6,8,26,3,15,1,0
6,8,4,5,1,45,5,11,1,0
